he_price_eur_kg,valve_failure_rate,mttr_hours,leak_rate_mbar_l_s,leak_class_idx,material_uhmwpe,valve_count,he_loss_kg_yr,he_loss_cost_eur,maint_cost_eur,total_cost_eur
163.58921287706045,0.0192278495752412,3.919615818475835,1e-09,0,1,415,3.940399943115724e-05,0.006446069251151151,58122.48424729545,58122.4906933647
284.1523213056067,0.002938535762617222,1.870041564086874,1e-05,4,1,458,0.4348682346860244,123.56881834810518,9251.379820961802,9374.948639309907
240.26599921683518,0.016930752455578645,4.562204829458898,1e-08,1,0,396,0.0003759996090298376,0.0903399217686933,39640.42146308746,39640.511803009234
209.00081407458583,0.029353849799798118,3.9163023276345386,1e-08,1,1,474,0.00045006013808116923,0.09406293524148487,101337.28180123729,101337.37586417253
240.02254298103836,0.01638963463253297,4.675773433775373,1e-06,3,0,410,0.038929252450058946,9.343898169413967,39882.75688942735,39892.10078759676
240.755863679581,0.01867618757257926,3.8479305035703355,1e-05,4,1,394,0.37410062110544456,90.066918137309,53492.652515228685,53582.71943336599
174.1079605023798,0.02834393149861722,3.340513973331448,1e-09,0,1,482,4.576560897787419e-05,0.007968156840287078,97929.00743096675,97929.0153991236
149.88905092334645,0.026363914065636287,6.195042598060704,1e-05,4,1,355,0.3370703565797788,50.52315584213701,72430.84722531996,72481.3703811621
213.34026029196687,0.02817400870121369,5.221901266997944,1e-08,1,0,393,0.00037315112714324787,0.07960815859298133,66925.70778812062,66925.78739627921
194.4306957906137,0.002180428880429623,8.039107029883706,1e-05,4,1,360,0.3418178263907616,66.45987781879097,6364.270062344593,6430.729940163384
156.36255916057266,0.03386818430753689,5.1225852505076475,1e-09,0,0,354,3.3612086261758224e-05,0.005255671826614442,72229.96665112491,72229.97190679674
